Ra(J2000) deg,Dec(J2000) deg,Types,RUN,DCG,imag,e_imag,J,eJ,H,eH,Ks,eKs,IRAC1,e_IRAC1,IRAC2,e_IRAC2,IRAC3,e_IRAC3,IRAC4,e_IRAC4,WISE1,e_WISE1,WISE2,e_WISE2,WISE3,e_WISE3,WISE4,e_WISE4,VmagLGGS,e_VmagLGGS,BmagLGGS,RmagLGSS,ImagLGSS,Flux_imag,Flambda_imag,err_Flambda_imag,lambda_imag,err_lambda_imag,err_Flambda_prime_imag,Flux_J,Flambda_J,err_Flambda_J,lambda_J,err_lambda_J,err_Flambda_prime_J,Flux_H,Flambda_H,err_Flambda_H,lambda_H,err_lambda_H,err_Flambda_prime_H,Flux_Ks,Flambda_Ks,err_Flambda_Ks,lambda_Ks,err_lambda_Ks,err_Flambda_prime_Ks,Flux_IRAC1,Flambda_IRAC1,err_Flambda_IRAC1,lambda_IRAC1,err_lambda_IRAC1,err_Flambda_prime_IRAC1,Flux_IRAC2,Flambda_IRAC2,err_Flambda_IRAC2,lambda_IRAC2,err_lambda_IRAC2,err_Flambda_prime_IRAC2,Flux_IRAC3,Flambda_IRAC3,err_Flambda_IRAC3,lambda_IRAC3,err_lambda_IRAC3,err_Flambda_prime_IRAC3,Flux_IRAC4,Flambda_IRAC4,err_Flambda_IRAC4,lambda_IRAC4,err_lambda_IRAC4,err_Flambda_prime_IRAC4,Flux_WISE1,Flambda_WISE1,err_Flambda_WISE1,lambda_WISE1,err_lambda_WISE1,err_Flambda_prime_WISE1,Flux_WISE2,Flambda_WISE2,err_Flambda_WISE2,lambda_WISE2,err_lambda_WISE2,err_Flambda_prime_WISE2,Flux_WISE3,Flambda_WISE3,err_Flambda_WISE3,lambda_WISE3,err_lambda_WISE3,err_Flambda_prime_WISE3,Flux_WISE4,Flambda_WISE4,err_Flambda_WISE4,lambda_WISE4,err_lambda_WISE4,err_Flambda_prime_WISE4,f_scale_c,f_scale_o,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
296.206696,-14.92662,C,C,0.127104598,19.965,0.044,16.797,89.99,15.861,89.99,14.96908,89.99,14.53,0.06,14.7,0.05,14.82,0.04,14.38,0.16,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,3.93E-05,1.57E-16,2.91E-17,0.75,0.12533,0.073610832,0.000304571,7.31E-16,89.99,1.25,0.214914,89.99,0.000517488,9.35E-16,89.99,1.66,0.260965,89.99,0.000621056,8.51E-16,89.99,2.19,0.278455,89.99,0.000433064,3.61E-16,8.32E-17,3.6,0.743171,0.090059166,0.000236891,1.58E-16,3.86E-17,4.5,1.009682,0.094950851,0.000135737,7.02E-17,1.80E-17,5.8,1.391189,0.098941288,0.00011488,4.31E-17,1.80E-17,8,2.831177,0.151644722,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,1.13E-15,89.99,1.436,0.4030852,2.529794243,8.647014031,443622976.3,5.344049138,220825.4571
296.28125,-14.67393,LPV,C/O,0.137637459,89.99,89.99,19.96,89.99,18.21,89.99,15.28928,89.99,14.03,0.06,13.23,0.09,12.64,0.04,12.27,0.02,14.687,0.034,13.384,0.031,11.63,89.99,8.613,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.75,0.12533,89.99,1.65E-05,3.97E-17,89.99,1.25,0.214914,89.99,5.95E-05,1.07E-16,89.99,1.66,0.260965,89.99,0.000224869,3.08E-16,89.99,2.19,0.278455,89.99,0.00068636,5.72E-16,1.32E-16,3.6,0.743171,0.090059166,0.000917377,6.12E-16,1.59E-16,4.5,1.009682,0.100499359,0.001010876,5.23E-16,1.34E-16,5.8,1.391189,0.098941288,0.00080213,3.01E-16,1.09E-16,8,2.831177,0.134144303,0.000412968,3.68E-16,7.44E-17,3.368,0.635793,0.080039809,0.00076101,4.94E-16,1.25E-16,4.618,1.107319,0.097667886,0.000705835,1.75E-16,89.99,12.082,6.275804,89.99,0.003000282,4.06E-16,89.99,22.194,4.739734,89.99,9.20E-16,1.00E-15,1.436,0.322162,2.099722974,8.852036102,711272637.8,5.52096162,331865.1283
296.100708,-14.828527,C,C,0.132051958,19.347,0.015,16.52,89.99,15.96,89.99,15.57,89.99,15.4,0.04,15.69,0.07,15.49,0.04,14.98,0.06,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,21.043,0.011,23.179,19.786,18.712,6.95E-05,2.78E-16,4.81E-17,0.75,0.12533,0.069337503,0.000393087,9.43E-16,89.99,1.25,0.214914,89.99,0.000472389,8.54E-16,89.99,1.66,0.260965,89.99,0.000394394,5.40E-16,89.99,2.19,0.278455,89.99,0.000194335,1.62E-16,3.60E-17,3.6,0.743171,0.087226269,9.52E-05,6.35E-17,1.60E-17,4.5,1.009682,0.097733966,7.32E-05,3.79E-17,9.69E-18,5.8,1.391189,0.098941288,6.61E-05,2.48E-17,9.37E-18,8,2.831177,0.139216794,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,1.01E-15,89.99,0.95,0.26232,1.829447707,9.00936072,1021787817,5.832441912,679895.1006
296.1097083,-14.74066667,C,C/O,0.134875866,20.031,0.019,17.274,89.99,89.99,89.99,15.84,89.99,15.5,0.08,15.58,0.08,15.3,0.04,15.04,0.07,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,3.70E-05,1.48E-16,2.59E-17,0.75,0.12533,0.069929433,0.000196286,4.71E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.00030756,4.21E-16,89.99,2.19,0.278455,89.99,0.000177236,1.48E-16,3.52E-17,3.6,0.743171,0.092873704,0.000105329,7.02E-17,1.80E-17,4.5,1.009682,0.099118864,8.72E-05,4.51E-17,1.15E-17,5.8,1.391189,0.098941288,6.26E-05,2.35E-17,8.96E-18,8,2.831177,0.140475713,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,6.10E-16,6.80E-16,1.434,0.21129,1.626634578,9.14351859,1391613362,5.702432883,504002.7233
296.1045,-14.84272222,C,C/O,0.132043685,21.056,0.143,17.89,89.99,89.99,89.99,15.12644,89.99,15.11,0.04,14.95,0.04,15.12,0.07,14.93,0.06,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,1.44E-05,5.76E-17,1.29E-17,0.75,0.12533,0.087890214,0.000111298,2.67E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.00042377,5.81E-16,89.99,2.19,0.278455,89.99,0.000253835,2.12E-16,4.71E-17,3.6,0.743171,0.087226269,0.000188169,1.25E-16,3.02E-17,4.5,1.009682,0.093552576,0.000102967,5.33E-17,1.43E-17,5.8,1.391189,0.103071359,6.92E-05,2.60E-17,9.81E-18,8,2.831177,0.139216794,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,8.20E-16,8.60E-16,1.436,0.358801,2.284551749,8.755712171,569786520.7,5.392296708,246772.4702
296.156006,-14.687428,C,C,0.136111523,19.805,0.031,17.11,89.99,16.25,89.99,15.58568,89.99,15.03,0.04,15.06,0.04,14.89,0.06,14.47,0.05,15.224,0.044,15.475,0.12,12.446,0.531,8.631,89.99,89.99,89.99,89.99,89.99,89.99,4.56E-05,1.82E-16,3.27E-17,0.75,0.12533,0.0717004,0.000228291,5.48E-16,89.99,1.25,0.214914,89.99,0.00036166,6.54E-16,89.99,1.66,0.260965,89.99,0.000380129,5.21E-16,89.99,2.19,0.278455,89.99,0.000273245,2.28E-16,5.06E-17,3.6,0.743171,0.087226269,0.000170039,1.13E-16,2.72E-17,4.5,1.009682,0.093552576,0.000127262,6.58E-17,1.74E-17,5.8,1.391189,0.101699028,0.000105741,3.97E-17,1.48E-17,8,2.831177,0.137954215,0.000251835,2.24E-16,4.63E-17,3.368,0.635793,0.0814822,0.000110915,7.21E-17,2.07E-17,4.618,1.107319,0.109842768,0.000332892,8.27E-17,6.05E-17,12.082,6.275804,0.238506312,0.002950952,3.99E-16,89.99,22.194,4.739734,89.99,8.20E-16,89.99,1.436,0.25935648,1.817006496,9.017151814,1040283749,5.83890911,690095.365
296.341431,-14.712852,C,C,0.142497386,19.971,0.023,17.12,89.99,16.39,89.99,15.78,89.99,15.44,0.06,15.52,0.05,15.48,0.05,15.19,0.05,15.316,0.038,15.601,0.122,12.419,89.99,9.17,89.99,22.004,0.029,24.261,20.443,19.177,3.91E-05,1.56E-16,2.76E-17,0.75,0.12533,0.070520558,0.000226198,5.43E-16,89.99,1.25,0.214914,89.99,0.000317907,5.75E-16,89.99,1.66,0.260965,89.99,0.000325035,4.45E-16,89.99,2.19,0.278455,89.99,0.000187306,1.56E-16,3.60E-17,3.6,0.743171,0.090059166,0.000111314,7.42E-17,1.81E-17,4.5,1.009682,0.094950851,7.39E-05,3.82E-17,9.93E-18,5.8,1.391189,0.100322347,5.45E-05,2.04E-17,7.64E-18,8,2.831177,0.137954215,0.000231375,2.06E-16,4.20E-17,3.368,0.635793,0.080617341,9.88E-05,6.42E-17,1.85E-17,4.618,1.107319,0.110112478,0.000341274,8.47E-17,89.99,12.082,6.275804,89.99,0.001796231,2.43E-16,89.99,22.194,4.739734,89.99,7.60E-16,89.99,1.34,0.22263,1.669667524,9.11370573,1299288905,5.769914652,588727.9467
296.111,-14.85966667,C,C/O,0.132380564,20.356,0.035,17.229,89.99,89.99,89.99,15.03676,89.99,14.78,0.07,14.88,0.05,14.97,0.07,14.5,0.06,15.188,0.045,15.299,0.107,12.112,89.99,8.147,89.99,89.99,89.99,89.99,89.99,89.99,2.74E-05,1.10E-16,1.99E-17,0.75,0.12533,0.072289121,0.000204592,4.91E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.000532023,7.29E-16,89.99,2.19,0.278455,89.99,0.000343995,2.87E-16,6.72E-17,3.6,0.743171,0.091468715,0.0002007,1.34E-16,3.27E-17,4.5,1.009682,0.094950851,0.000118222,6.11E-17,1.64E-17,5.8,1.391189,0.103071359,0.00010286,3.86E-17,1.46E-17,8,2.831177,0.139216794,0.000260326,2.32E-16,4.79E-17,3.368,0.635793,0.081626176,0.000130434,8.47E-17,2.39E-17,4.618,1.107319,0.10808556,0.000452796,1.12E-16,89.99,12.082,6.275804,89.99,0.004608527,6.23E-16,89.99,22.194,4.739734,89.99,9.60E-16,1.50E-15,1.436,0.3821044,2.410484815,8.697242066,498014590.3,5.358802931,228456.1908
296.275116,-14.926181,C,C/O,0.132432785,20.414,0.007,18.121,89.99,17.4,89.99,17.053,89.99,16.72,0.03,16.77,0.06,16.75,0.12,15.98,0.23,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,2.60E-05,1.04E-16,1.77E-17,0.75,0.12533,0.068151216,9.00E-05,2.16E-16,89.99,1.25,0.214914,89.99,0.000125401,2.27E-16,89.99,1.66,0.260965,89.99,0.000100631,1.38E-16,89.99,2.19,0.278455,89.99,5.76E-05,4.80E-17,1.05E-17,3.6,0.743171,0.085802861,3.52E-05,2.35E-17,5.83E-18,4.5,1.009682,0.096344638,2.29E-05,1.19E-17,3.42E-18,5.8,1.391189,0.109868713,2.63E-05,9.87E-18,4.40E-18,8,2.831177,0.160137394,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,2.60E-16,3.30E-16,1.068,0.034927,1.083744733,9.660163746,4572605622,5.197444725,157559.5476
296.374786,-14.798067,C,C,0.144830823,20.17,0.029,17.53,89.99,16.79,89.99,16.48,89.99,16.18,0.07,16.21,0.05,16.15,0.11,15.71,0.11,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,21.72,0.023,24.102,20.511,19.446,3.26E-05,1.30E-16,2.33E-17,0.75,0.12533,0.07140574,0.000155056,3.72E-16,89.99,1.25,0.214914,89.99,0.000219938,3.97E-16,89.99,1.66,0.260965,89.99,0.000170581,2.34E-16,89.99,2.19,0.278455,89.99,9.47E-05,7.90E-17,1.85E-17,3.6,0.743171,0.091468715,5.90E-05,3.93E-17,9.61E-18,4.5,1.009682,0.094950851,3.99E-05,2.06E-17,5.85E-18,5.8,1.391189,0.108517726,3.37E-05,1.27E-17,5.04E-18,8,2.831177,0.145475212,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,5.30E-16,89.99,1.05,0.15002,1.412602596,9.30459742,2016496256,5.336462565,217001.4147
296.25348,-14.76936,LAV,C/O,0.039940537,89.99,89.99,18.18,0.35,16.83,0.3,14.98588,0.27,13.89,0.04,13.41,0.06,13.07,0.04,12.69,0.03,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.75,0.12533,89.99,8.52E-05,2.05E-16,6.38E-17,1.25,0.214914,0.11791106,0.000211982,3.83E-16,1.06E-16,1.66,0.260965,0.106261573,0.000432445,5.92E-16,1.39E-16,2.19,0.278455,0.091719141,0.000780821,6.51E-16,1.45E-16,3.6,0.743171,0.087226269,0.000777227,5.18E-16,1.29E-16,4.5,1.009682,0.096344638,0.000680296,3.52E-16,9.00E-17,5.8,1.391189,0.098941288,0.00054481,2.04E-16,7.48E-17,8,2.831177,0.135417991,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,1.10E-15,1.30E-15,1.436,0.3978772,2.49963847,8.659481983,456543310,5.347191785,222429.1922
296.1127917,-14.86825,C,C,0.134798672,20.08,0.018,17.334,89.99,89.99,89.99,15.42052,89.99,15.01,0.06,15.33,0.05,14.92,0.07,14.71,0.07,15.21,0.042,15.48,0.118,12.549,89.99,8.598,89.99,89.99,89.99,89.99,89.99,89.99,3.54E-05,1.42E-16,2.47E-17,0.75,0.12533,0.069781526,0.000185733,4.46E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.000400987,5.49E-16,89.99,2.19,0.278455,89.99,0.000278325,2.32E-16,5.34E-17,3.6,0.743171,0.090059166,0.000132601,8.84E-17,2.16E-17,4.5,1.009682,0.094950851,0.000123793,6.40E-17,1.72E-17,5.8,1.391189,0.103071359,8.48E-05,3.18E-17,1.21E-17,8,2.831177,0.140475713,0.000255104,2.27E-16,4.67E-17,3.368,0.635793,0.081194105,0.000110405,7.17E-17,2.06E-17,4.618,1.107319,0.109572891,0.000302763,7.52E-17,89.99,12.082,6.275804,89.99,0.00304202,4.11E-16,89.99,22.194,4.739734,89.99,7.20E-16,89.99,1.436,0.292633,1.961701843,8.929667843,850487319.9,5.69175338,491760.2037
296.3658333,-14.8525,C,C,0.145032322,19.927,0.024,17.312,89.99,89.99,89.99,15.72558,89.99,15,0.05,15.09,0.06,15.47,0.06,14.67,0.05,15.328,0.046,15.912,0.187,12.399,89.99,8.13,89.99,89.99,89.99,89.99,89.99,89.99,4.07E-05,1.63E-16,2.88E-17,0.75,0.12533,0.070668214,0.000189535,4.55E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.00032895,4.51E-16,89.99,2.19,0.278455,89.99,0.0002809,2.34E-16,5.30E-17,3.6,0.743171,0.088645028,0.000165405,1.10E-16,2.74E-17,4.5,1.009682,0.096344638,7.46E-05,3.86E-17,1.02E-17,5.8,1.391189,0.101699028,8.80E-05,3.30E-17,1.23E-17,8,2.831177,0.137954215,0.000228832,2.04E-16,4.22E-17,3.368,0.635793,0.081770105,7.42E-05,4.82E-17,1.52E-17,4.618,1.107319,0.118788091,0.000347619,8.63E-17,89.99,12.082,6.275804,89.99,0.004681253,6.33E-16,89.99,22.194,4.739734,89.99,6.60E-16,89.99,1.436,0.23291538,1.70968216,9.086665466,1220858879,5.815852423,654413.7613
296.17276,-14.922873,C,C,0.13403949,19.363,0.027,16.332,89.99,15.67,89.99,15.191,89.99,14.87,0.05,14.93,0.05,14.93,0.03,14.64,0.12,14.973,0.035,15.066,0.082,12.375,89.99,8.643,89.99,21.166,0.01,23.901,19.722,18.473,6.85E-05,2.74E-16,4.87E-17,0.75,0.12533,0.07111088,0.0004674,1.12E-15,89.99,1.25,0.214914,89.99,0.000617021,1.12E-15,89.99,1.66,0.260965,89.99,0.000559153,7.66E-16,89.99,2.19,0.278455,89.99,0.00031663,2.64E-16,5.97E-17,3.6,0.743171,0.088645028,0.000191667,1.28E-16,3.12E-17,4.5,1.009682,0.094950851,0.000122659,6.34E-17,1.60E-17,5.8,1.391189,0.097555823,9.04E-05,3.39E-17,1.36E-17,8,2.831177,0.146716145,0.000317334,2.83E-16,5.73E-17,3.368,0.635793,0.080184264,0.000161655,1.05E-16,2.86E-17,4.618,1.107319,0.104686199,0.000355388,8.82E-17,89.99,12.082,6.275804,89.99,0.002918516,3.95E-16,89.99,22.194,4.739734,89.99,1.36E-15,89.99,1.141,0.344275,2.209403308,8.793901025,622158480.1,5.430369542,269382.6008
296.110779,-14.725801,C,C,0.141314373,19.841,0.087,16.95,89.99,16.18,89.99,15.32908,89.99,15.15,0.09,15.19,0.03,15.18,0.05,14.58,0.06,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,4.41E-05,1.76E-16,3.56E-17,0.75,0.12533,0.079870744,0.000264538,6.35E-16,89.99,1.25,0.214914,89.99,0.000385745,6.97E-16,89.99,1.66,0.260965,89.99,0.000469819,6.44E-16,89.99,2.19,0.278455,89.99,0.000244654,2.04E-16,4.94E-17,3.6,0.743171,0.094274163,0.000150851,1.01E-16,2.38E-17,4.5,1.009682,0.092149786,9.74E-05,5.04E-17,1.31E-17,5.8,1.391189,0.100322347,9.56E-05,3.58E-17,1.35E-17,8,2.831177,0.139216794,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,8.70E-16,89.99,1.436,0.313207,2.056870739,8.875578797,750894281.6,5.568833957,370539.0268
296.316101,-14.679276,C,C,0.149645158,20.281,0.069,17.243,89.99,16.601,89.99,16.109,89.99,15.68,0.06,15.63,0.04,15.37,0.06,15.02,0.06,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,2.94E-05,1.18E-16,2.29E-17,0.75,0.12533,0.077261287,0.000201971,4.85E-16,89.99,1.25,0.214914,89.99,0.000261758,4.73E-16,89.99,1.66,0.260965,89.99,0.000240066,3.29E-16,89.99,2.19,0.278455,89.99,0.000150159,1.25E-16,2.88E-17,3.6,0.743171,0.090059166,0.000100588,6.71E-17,1.61E-17,4.5,1.009682,0.093552576,8.18E-05,4.23E-17,1.12E-17,5.8,1.391189,0.101699028,6.37E-05,2.39E-17,9.03E-18,8,2.831177,0.139216794,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,5.70E-16,89.99,1.134,0.176234,1.500493091,9.235680814,1720603548,5.466040636,292442.5999
296.364624,-14.865284,C,C,0.148897154,19.883,0.025,17.25,89.99,16.57,89.99,16.12,89.99,15.72,0.05,15.73,0.06,15.36,0.05,15.19,0.06,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,4.24E-05,1.70E-16,3.01E-17,0.75,0.12533,0.070815819,0.000200673,4.82E-16,89.99,1.25,0.214914,89.99,0.000269339,4.87E-16,89.99,1.66,0.260965,89.99,0.000237646,3.26E-16,89.99,2.19,0.278455,89.99,0.000144728,1.21E-16,2.73E-17,3.6,0.743171,0.088645028,9.17E-05,6.12E-17,1.52E-17,4.5,1.009682,0.096344638,8.25E-05,4.27E-17,1.11E-17,5.8,1.391189,0.100322347,5.45E-05,2.04E-17,7.72E-18,8,2.831177,0.139216794,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,5.80E-16,89.99,1.13,0.17542,1.497683344,9.23782082,1729102824,5.461127776,289153.0487
296.335785,-14.902986,C,C/O,0.146476613,19.781,0.017,17.033,89.99,16.411,89.99,15.952,89.99,15.62,0.06,15.56,0.05,15.43,0.05,15.39,0.11,15.619,0.046,16.171,0.225,11.86,89.99,8.841,89.99,89.99,89.99,89.99,89.99,89.99,4.66E-05,1.86E-16,3.24E-17,0.75,0.12533,0.069633569,0.000245069,5.88E-16,89.99,1.25,0.214914,89.99,0.000311817,5.64E-16,89.99,1.66,0.260965,89.99,0.000277415,3.80E-16,89.99,2.19,0.278455,89.99,0.000158691,1.32E-16,3.05E-17,3.6,0.743171,0.090059166,0.000107287,7.15E-17,1.75E-17,4.5,1.009682,0.094950851,7.74E-05,4.00E-17,1.04E-17,5.8,1.391189,0.100322347,4.53E-05,1.70E-17,6.76E-18,8,2.831177,0.145475212,0.000175032,1.56E-16,3.23E-17,3.368,0.635793,0.081770105,5.84E-05,3.80E-17,1.25E-17,4.618,1.107319,0.123780855,0.000571088,1.42E-16,89.99,12.082,6.275804,89.99,0.002431992,3.29E-16,89.99,22.194,4.739734,89.99,7.20E-16,7.60E-16,1.081,0.190122,1.549251766,9.199169262,1581864435,5.556601434,360247.8804
296.106625,-14.87427778,C,C/O,0.143154743,20.286,0.023,17.696,89.99,89.99,89.99,16.17444,89.99,15.92,0.04,15.9,0.04,15.67,0.06,15.48,0.09,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,21.738,0.019,24.11,20.492,19.453,2.93E-05,1.17E-16,2.06E-17,0.75,0.12533,0.070520558,0.000133073,3.19E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.000221172,3.03E-16,89.99,2.19,0.278455,89.99,0.000120379,1.00E-16,2.23E-17,3.6,0.743171,0.087226269,7.84E-05,5.23E-17,1.26E-17,4.5,1.009682,0.093552576,6.20E-05,3.21E-17,8.47E-18,5.8,1.391189,0.101699028,4.17E-05,1.56E-17,6.10E-18,8,2.831177,0.142982657,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,4.40E-16,5.50E-16,1.436,0.17139144,1.483854917,9.248411904,1771788605,5.437595957,273902.4751
296.22934,-14.65254,C,C/O,0.14913146,20.846,0.048,17.78,89.99,16.59,89.99,15.16548,89.99,14.6,0.04,14.26,0.05,14.14,0.06,13.65,0.02,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,1.75E-05,6.99E-17,1.30E-17,0.75,0.12533,0.074196971,0.000123165,2.96E-16,89.99,1.25,0.214914,89.99,0.000264423,4.78E-16,89.99,1.66,0.260965,89.99,0.000424552,5.82E-16,89.99,2.19,0.278455,89.99,0.000406024,3.38E-16,7.53E-17,3.6,0.743171,0.087226269,0.000355261,2.37E-16,5.79E-17,4.5,1.009682,0.094950851,0.000253921,1.31E-16,3.47E-17,5.8,1.391189,0.101699028,0.000225032,8.44E-17,3.05E-17,8,2.831177,0.134144303,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,8.10E-16,9.60E-16,1.436,0.350017,2.238808773,8.778805307,600904293.4,5.413494112,259115.9293
296.0848333,-14.78113889,C,C/O,0.146611382,20.079,0.072,17.731,89.99,89.99,89.99,15.98726,89.99,15.74,0.06,15.83,0.1,15.77,0.07,15.35,0.06,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,21.979,0.021,23.986,20.595,19.371,3.54E-05,1.42E-16,2.78E-17,0.75,0.12533,0.077697287,0.000128851,3.09E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.000248388,3.40E-16,89.99,2.19,0.278455,89.99,0.000142086,1.18E-16,2.73E-17,3.6,0.743171,0.090059166,8.37E-05,5.58E-17,1.47E-17,4.5,1.009682,0.10187548,5.66E-05,2.93E-17,7.84E-18,5.8,1.391189,0.103071359,4.70E-05,1.76E-17,6.66E-18,8,2.831177,0.139216794,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,5.10E-16,5.90E-16,1.436,0.18524276,1.531943541,9.211996784,1629283967,5.52353647,333838.5381
296.103625,-14.72475,C,C/O,0.147943662,20.254,0.049,17.162,89.99,89.99,89.99,14.99598,89.99,14.75,0.05,14.91,0.05,14.91,0.06,14.24,0.07,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,3.01E-05,1.21E-16,2.25E-17,0.75,0.12533,0.074343382,0.000217615,5.22E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.000556071,7.62E-16,89.99,2.19,0.278455,89.99,0.000353632,2.95E-16,6.67E-17,3.6,0.743171,0.088645028,0.000195231,1.30E-16,3.18E-17,4.5,1.009682,0.094950851,0.000124939,6.46E-17,1.71E-17,5.8,1.391189,0.101699028,0.000130691,4.90E-17,1.87E-17,8,2.831177,0.140475713,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,9.30E-16,1.60E-15,1.436,0.3947462,2.481682396,8.666977597,464491314.1,5.349195584,223457.8337
